ID;Experiment Run End;Parent Model Type;Model Type;Index ID;Index Name;Study Period Length;Test Set Size;Days Test Set;Constituent Number;Average Cross Section Size;Test Set Start Date;Test Set End Date;Total Accuracy;Top-k Accuracy Scores;Top-k Mean Daily Return;Top-k Mean Daily Excess Return;Top-k Annualized Excess Return;Top-k Annualized Return;Top-k Annualized Sharpe;Top-k Annualized Sortino;Model Configs;Total Epochs;Period Range;Study Period Start Date;Study Period End Date
13;2020-01-24T22:49:24.908015;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;984;7483;248;31;30;04.07.2000;25.06.2001;0.506080449;{5: 0.5081252477209671, 10: 0.5092944233459924};{5: 0.0009618388937133987, 10: 0.0006989807933275862};{5: 0.0008278351631210342, 10: 0.0005649770627352219};{5: 0.34702353679694986, 10: 0.22548208870773734};{5: 0.413537721387063, 10: 0.2860110048565241};{5: 2.074869811297769, 10: 2.1229641803005634};{5: 3.5872144049873023, 10: 3.032377918373549};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-5750, -4751);01.08.1997;25.06.2001
14;2020-01-24T22:51:05.480823;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;977;6494;241;27;27;13.08.1996;31.07.1997;0.511703111;{5: 0.5256570713391739, 10: 0.5146661119201165};{5: 0.0010912748086152019, 10: 0.00048103818405931893};{5: 0.0009358734836688828, 10: 0.0003256368591129998};{5: 0.4003985823263536, 10: 0.12435572906924053};{5: 0.4808921769214072, 10: 0.1890231742080566};{5: 3.2664196713982365, 10: 1.679610686635011};{5: 6.1177938848130395, 10: 2.906637272266196};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-6750, -5751);14.09.1993;31.07.1997
14;2020-01-24T22:51:25.974295;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;977;6494;241;27;27;13.08.1996;31.07.1997;0.516322759;{5: 0.5352523988318731, 10: 0.52215519034741};{5: 0.0008199606837589106, 10: 0.0004885039738755749};{5: 0.0006645593588125915, 10: 0.00033310264892925565};{5: 0.2701841746034377, 10: 0.12738070928662526};{5: 0.343213519499437, 10: 0.1922216389500655};{5: 2.507849265840158, 10: 1.7513947297456154};{5: 4.107050653768745, 10: 2.5031982991132278};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-6750, -5751);14.09.1993;31.07.1997
14;2020-01-24T22:51:26.625718;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;977;6494;241;27;27;13.08.1996;31.07.1997;0.496304274;{5: 0.5081351399421692, 10: 0.5013521909713745};{5: 0.00028168003156285365, 10: 3.503472621365995e-05};{5: 0.0001262787066165344, 10: -0.00012036659873265926};{5: 0.04650648976799254, 10: -0.04240905777676618};{5: 0.10670876277479158, 10: 0.012692150742820374};{5: 0.5196599038661919, 10: -0.7477865445321218};{5: 0.8321173305673145, 10: -1.0417233899825638};{'data': {'columns': ['stand_d_return', 'ind_mom_ratio'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 4, 'batch_size': 64, 'early_stopping_patience': 2}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 20, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': [240, 2], 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 200, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 200, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 1}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-6750, -5751);14.09.1993;31.07.1997
14;2020-01-24T22:51:28.254445;mixed;MixedEnsemble(ExtraTreesClassifier, LSTM);150095;Deutscher Aktienindex (DAX) Index;977;6494;241;27;27;13.08.1996;31.07.1997;0.516322759;{5: 0.5352523988318731, 10: 0.52215519034741};{5: 0.0008199606837589106, 10: 0.0004885039738755749};{5: 0.0006645593588125915, 10: 0.00033310264892925565};{5: 0.2701841746034377, 10: 0.12738070928662526};{5: 0.343213519499437, 10: 0.1922216389500655};{5: 2.507849265840158, 10: 1.7513947297456154};{5: 4.107050653768745, 10: 2.5031982991132278};;;(-6750, -5751);14.09.1993;31.07.1997
14;2020-01-24T22:51:34.784011;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;972;6456;241;28;27;01.08.1997;21.07.1998;0.512546468;{5: 0.5184400169563375, 10: 0.5137345355420424};{5: 0.0007062718501455069, 10: 0.00024533177652492704};{5: 0.0005676912769038239, 10: 0.00010675120328324407};{5: 0.22667943499371868, 10: 0.03917630204810352};{5: 0.2893885589791896, 10: 0.09232516979920957};{5: 1.8455329122435078, 10: 0.5263580744941275};{5: 3.8113246379531853, 10: 0.880355160307692};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-6500, -5501);01.09.1994;21.07.1998
15;2020-01-24T22:56:48.118978;tree_based;RandomForestClassifier;150376;Dow Jones STOXX 600 Price Index;994;139169;249;588;559;03.10.2001;23.09.2002;0.520015233;{5: 0.5799180327868853, 10: 0.569287288758266, 50: 0.5398294113167313, 100: 0.5307083202017019, 150: 0.5270851589261532, 200: 0.523710411767649, 250: 0.5210600661337442};{5: 0.00615566334253232, 10: 0.005200318360223775, 50: 0.0024960763040856528, 100: 0.0016893388603824576, 150: 0.00129926845680924, 200: 0.001042721524511825, 250: 0.0009306239716733541};{5: 0.006026332405034333, 10: 0.005070987422725787, 50: 0.002366745366587665, 100: 0.0015600079228844702, 150: 0.0011699375193112527, 200: 0.0009133905870138373, 250: 0.0008012930341753665};{5: 7.696918848974292, 10: 5.177677405575637, 50: 1.3420383805380425, 100: 0.752713668898674, 150: 0.5233796540716045, 200: 0.38912010939425046, 250: 0.3342241759449145};{5: 8.108846375583353, 10: 5.470566251294541, 50: 1.4533829320213325, 100: 0.836109391227315, 150: 0.5958923544335084, 200: 0.4552594145119355, 250: 0.39775703706245946};{5: 8.260913533299686, 10: 8.746136948458307, 50: 8.788737638101763, 100: 7.694449380130566, 150: 6.676504896158747, 200: 6.119361612241497, 250: 6.3393828306351345};{5: 14.070755045541828, 10: 13.714500270516764, 50: 13.303542942515937, 100: 9.450039040003176, 150: 7.615373285107576, 200: 7.289775695354696, 250: 7.932149971005334};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-5500, -4501);16.11.1998;23.09.2002
15;2020-01-24T23:05:35.583492;tree_based;ExtraTreesClassifier;150376;Dow Jones STOXX 600 Price Index;994;139169;249;588;559;03.10.2001;23.09.2002;0.521567303;{5: 0.5705828779599271, 10: 0.5626745040411462, 50: 0.5456553194730028, 100: 0.5349629687992437, 150: 0.5294883029289147, 200: 0.5260619402611698, 250: 0.5236604706411121};{5: 0.005761139414634404, 10: 0.004479296182486302, 50: 0.002509637032197002, 100: 0.0016969012405100893, 150: 0.0012537979074073468, 200: 0.0010776344928839397, 250: 0.0010021834792657512};{5: 0.005631808477136417, 10: 0.004349965244988315, 50: 0.0023803060946990143, 100: 0.0015675703030121016, 150: 0.0011244669699093592, 200: 0.0009483035553859519, 250: 0.0008728525417677639};{5: 6.551628902718243, 10: 3.7711689502248253, 50: 1.353472637066551, 100: 0.757484386923502, 150: 0.49867394877011106, 200: 0.4066732393140462, 250: 0.3690127476361176};{5: 6.909453626464588, 10: 3.9975402299924268, 50: 1.4653592438570509, 100: 0.8411064582435042, 150: 0.5700139761196565, 200: 0.47364589992775463, 250: 0.43419739528817947};{5: 6.358814343257619, 10: 6.859742123002447, 50: 7.200174004320817, 100: 5.832660054036719, 150: 4.795289977495755, 200: 4.708439036320356, 250: 5.064961176496192};{5: 10.08776398855644, 10: 10.095709321889421, 50: 8.8570855240307, 100: 6.439373988613621, 150: 5.3987017871060194, 200: 5.508347347472622, 250: 5.999625423398993};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-5500, -4501);16.11.1998;23.09.2002
15;2020-01-24T23:05:41.875617;deep_learning;LSTM;150376;Dow Jones STOXX 600 Price Index;994;139196;249;588;559;03.10.2001;23.09.2002;0.500452578;{5: 0.5052083134651184, 10: 0.503880500793457, 50: 0.49505478143692017, 100: 0.4947534203529358, 150: 0.4972858130931854, 200: 0.49898961186408997, 250: 0.499899685382843};{5: 0.001566976668346001, 10: 0.001143026952129207, 50: 0.00025593471443526445, 100: 0.00015356419931626187, 150: 0.00011939417687771438, 200: 0.00011864732565980967, 250: 0.00015413831375271763};{5: 0.0014376457308480134, 10: 0.0010136960146312193, 50: 0.00012660377693727692, 100: 2.4233261818274316e-05, 150: -9.936760620273145e-06, 200: -1.0683611838177869e-05, 250: 2.480737625473006e-05};{5: 0.6772923398247324, 10: 0.4401477692255893, 50: 0.046628949201430014, 100: 0.008762032390424057, 150: -0.00357086085466507, 200: -0.0038387339576622104, 250: 0.008970540968846752};{5: 0.7571094253419179, 10: 0.5087095909027703, 50: 0.09650155688657924, 100: 0.05683529053247649, 150: 0.04391632521375288, 200: 0.04363572227094892, 250: 0.05705370748231786};{5: 1.8667199390958262, 10: 1.8510731286303403, 50: 0.4967559632934259, 100: 0.12806196047298202, 150: -0.061270321335667635, 200: -0.08101007789783425, 250: 0.21549008105882855};{5: 3.0990815710183095, 10: 3.0363680694449355, 50: 0.7605849302908468, 100: 0.18102230781540668, 150: -0.08230462247327357, 200: -0.11328471801416036, 250: 0.30946029608059594};{'data': {'columns': ['stand_d_return', 'ind_mom_ratio'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 4, 'batch_size': 64, 'early_stopping_patience': 2}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 20, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': [240, 2], 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 200, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 200, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 1}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-5500, -4501);16.11.1998;23.09.2002
15;2020-01-24T23:06:10.359339;mixed;MixedEnsemble(ExtraTreesClassifier, LSTM);150376;Dow Jones STOXX 600 Price Index;994;139169;249;588;559;03.10.2001;23.09.2002;0.521711013;{5: 0.5689890710382514, 10: 0.5625275532696546, 50: 0.5457695529662631, 100: 0.5345493224078159, 150: 0.529727289625322, 200: 0.5260319207484865, 250: 0.523443770265498};{5: 0.005651578249439884, 10: 0.004504560931531489, 50: 0.0024985830261155576, 100: 0.0016988353004730612, 150: 0.0012566255806230123, 200: 0.0010828835710008878, 250: 0.0009945327303896127};{5: 0.005522247311941896, 10: 0.004375229994033502, 50: 0.00236925208861757, 100: 0.0015695043629750736, 150: 0.0011272946431250246, 200: 0.0009535526335029003, 250: 0.0008652017928916251};{5: 6.261163069804397, 10: 3.8145719433802654, 50: 1.3441478391219714, 100: 0.7587065641889281, 150: 0.5001986017470419, 200: 0.40933136790369695, 250: 0.36525057028545094};{5: 6.605262785226281, 10: 4.04299662705997, 50: 1.4555923927064276, 100: 0.8423866220106258, 150: 0.5716109993629719, 200: 0.4764302237134519, 250: 0.4302565928454578};{5: 6.293487499845119, 10: 6.880068537737997, 50: 7.141242970795867, 100: 5.828400740895219, 150: 4.797181885985296, 200: 4.7387350196715134, 250: 5.012727397048104};{5: 9.886894029873702, 10: 10.039832333397113, 50: 8.790153186755495, 100: 6.4120434210724, 150: 5.423644423990909, 200: 5.547778991378667, 250: 5.9029775369134425};;;(-5500, -4501);16.11.1998;23.09.2002
16;2020-01-24T23:11:42.801880;tree_based;RandomForestClassifier;150376;Dow Jones STOXX 600 Price Index;994;139169;249;588;559;03.10.2001;23.09.2002;0.518793697;{10: 0.5662013225569434};{10: 0.004465693887894947};{10: 0.00433636295039696};{10: 3.7479630168629763};{10: 3.973236397730787};{10: 8.363737634114313};{10: 16.166560738684105};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-5500, -4501);16.11.1998;23.09.2002
16;2020-01-24T23:19:47.538202;tree_based;ExtraTreesClassifier;150376;Dow Jones STOXX 600 Price Index;994;139169;249;588;559;03.10.2001;23.09.2002;0.522817582;{10: 0.5675238795003674};{10: 0.005154134981038048};{10: 0.00502480404354006};{10: 5.076323738633783};{10: 5.3644208686145465};{10: 7.706755082125219};{10: 13.326524545400455};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-5500, -4501);16.11.1998;23.09.2002
16;2020-01-24T23:19:51.242290;deep_learning;LSTM;150376;Dow Jones STOXX 600 Price Index;994;139196;249;588;559;03.10.2001;23.09.2002;0.496630639;{10: 0.4874798655509949};{10: -8.120385447568342e-05};{10: -0.00021053479197367093};{10: -0.07299887953070572};{10: -0.02881137844500825};{10: -0.717616223050715};{10: -1.1490478662039842};{'data': {'columns': ['stand_d_return', 'ind_mom_ratio'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 4, 'batch_size': 64, 'early_stopping_patience': 2}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 20, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': [240, 2], 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 200, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 200, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 1}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-5500, -4501);16.11.1998;23.09.2002
16;2020-01-24T23:20:17.647143;mixed;MixedEnsemble(ExtraTreesClassifier, LSTM);150376;Dow Jones STOXX 600 Price Index;994;139169;249;588;559;03.10.2001;23.09.2002;0.522846324;{10: 0.5676708302718589};{10: 0.00496062553794591};{10: 0.004831294600447922};{10: 4.669370486510243};{10: 4.938225686396157};{10: 7.387501546730926};{10: 12.288179897798674};;;(-5500, -4501);16.11.1998;23.09.2002
17;2020-01-24T23:59:21.152344;tree_based;ExtraTreesClassifier;150376;Dow Jones STOXX 600 Price Index;994;139169;249;588;559;03.10.2001;23.09.2002;0.521840352;{10: 0.557825128581925};{10: 0.004495610917937203};{10: 0.004366279980439216};{10: 3.7991516229152147};{10: 4.026846774333414};{10: 6.59746170144048};{10: 10.99783676974414};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-5500, -4501);16.11.1998;23.09.2002
17;2020-01-24T23:59:24.812684;deep_learning;LSTM;150376;Dow Jones STOXX 600 Price Index;994;139196;249;588;559;03.10.2001;23.09.2002;0.500007212;{10: 0.5202811360359192};{10: 0.0015327534919881533};{10: 0.0014034225544901657};{10: 0.6567832544646601};{10: 0.7356271342411542};{10: 2.2780671494766223};{10: 3.511011725533119};{'data': {'columns': ['stand_d_return', 'ind_mom_ratio'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 5, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': [240, 2], 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 200, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 200, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 1}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-5500, -4501);16.11.1998;23.09.2002
